int2up	11	10	12	1	0	0	false	false	false	true	false	i	1	0	21	21					int2up			
int4up	11	10	12	1	0	0	false	false	false	true	false	i	1	0	23	23					int4up			
float4up	11	10	12	1	0	0	false	false	false	true	false	i	1	0	700	700					float4up			
float8up	11	10	12	1	0	0	false	false	false	true	false	i	1	0	701	701					float8up			
numeric_uplus	11	10	12	1	0	0	false	false	false	true	false	i	1	0	1700	1700					numeric_uplus			
has_table_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	19 25 25					has_table_privilege_name_name			
has_table_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	19 26 25					has_table_privilege_name_id			
has_table_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	26 25 25					has_table_privilege_id_name			
has_table_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	26 26 25					has_table_privilege_id_id			
has_table_privilege	11	10	12	1	0	0	false	false	false	true	false	s	2	0	16	25 25					has_table_privilege_name			
has_table_privilege	11	10	12	1	0	0	false	false	false	true	false	s	2	0	16	26 25					has_table_privilege_id			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	19 25 25 25					has_column_privilege_name_name_name			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	19 25 21 25					has_column_privilege_name_name_attnum			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	19 26 25 25					has_column_privilege_name_id_name			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	19 26 21 25					has_column_privilege_name_id_attnum			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	26 25 25 25					has_column_privilege_id_name_name			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	26 25 21 25					has_column_privilege_id_name_attnum			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	26 26 25 25					has_column_privilege_id_id_name			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	4	0	16	26 26 21 25					has_column_privilege_id_id_attnum			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	25 25 25					has_column_privilege_name_name			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	25 21 25					has_column_privilege_name_attnum			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	26 25 25					has_column_privilege_id_name			
has_column_privilege	11	10	12	1	0	0	false	false	false	true	false	s	3	0	16	26 21 25					has_column_privilege_id_attnum			
has_any_column_privilege	11	10	12	10	0	0	false	false	false	true	false	s	3	0	16	19 25 25					has_any_column_privilege_name_name			
has_any_column_privilege	11	10	12	10	0	0	false	false	false	true	false	s	3	0	16	19 26 25					has_any_column_privilege_name_id			
has_any_column_privilege	11	10	12	10	0	0	false	false	false	true	false	s	3	0	16	26 25 25					has_any_column_privilege_id_name			
has_any_column_privilege	11	10	12	10	0	0	false	false	false	true	false	s	3	0	16	26 26 25					has_any_column_privilege_id_id			
has_any_column_privilege	11	10	12	10	0	0	false	false	false	true	false	s	2	0	16	25 25					has_any_column_privilege_name			
has_any_column_privilege	11	10	12	10	0	0	false	false	false	true	false	s	2	0	16	26 25					has_any_column_privilege_id			
pg_stat_get_numscans	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_numscans			
pg_stat_get_tuples_returned	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_tuples_returned			
pg_stat_get_tuples_fetched	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_tuples_fetched			
pg_stat_get_tuples_inserted	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_tuples_inserted			
pg_stat_get_tuples_updated	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_tuples_updated			
pg_stat_get_tuples_deleted	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_tuples_deleted			
pg_stat_get_tuples_hot_updated	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_tuples_hot_updated			
pg_stat_get_live_tuples	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_live_tuples			
pg_stat_get_dead_tuples	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_dead_tuples			
pg_stat_get_blocks_fetched	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_blocks_fetched			
pg_stat_get_blocks_hit	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_blocks_hit			
pg_stat_get_last_vacuum_time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	26					pg_stat_get_last_vacuum_time			
pg_stat_get_last_autovacuum_time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	26					pg_stat_get_last_autovacuum_time			
pg_stat_get_last_analyze_time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	26					pg_stat_get_last_analyze_time			
pg_stat_get_last_autoanalyze_time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	26					pg_stat_get_last_autoanalyze_time			
pg_stat_get_backend_idset	11	10	12	1	100	0	false	false	false	true	true	s	0	0	23						pg_stat_get_backend_idset			
pg_stat_get_activity	11	10	12	1	100	0	false	false	false	false	true	s	1	0	2249	23	{23,26,23,26,25,16,1184,1184,1184,869,23}	{i,o,o,o,o,o,o,o,o,o,o}	{pid,datid,procpid,usesysid,current_query,waiting,xact_start,query_start,backend_start,client_addr,client_port}		pg_stat_get_activity			
pg_backend_pid	11	10	12	1	0	0	false	false	false	true	false	s	0	0	23						pg_backend_pid			
pg_stat_get_backend_pid	11	10	12	1	0	0	false	false	false	true	false	s	1	0	23	23					pg_stat_get_backend_pid			
pg_stat_get_backend_dbid	11	10	12	1	0	0	false	false	false	true	false	s	1	0	26	23					pg_stat_get_backend_dbid			
pg_stat_get_backend_userid	11	10	12	1	0	0	false	false	false	true	false	s	1	0	26	23					pg_stat_get_backend_userid			
pg_stat_get_backend_activity	11	10	12	1	0	0	false	false	false	true	false	s	1	0	25	23					pg_stat_get_backend_activity			
pg_stat_get_backend_waiting	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	23					pg_stat_get_backend_waiting			
pg_stat_get_backend_activity_start	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	23					pg_stat_get_backend_activity_start			
pg_stat_get_backend_xact_start	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	23					pg_stat_get_backend_xact_start			
pg_stat_get_backend_start	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	23					pg_stat_get_backend_start			
pg_stat_get_backend_client_addr	11	10	12	1	0	0	false	false	false	true	false	s	1	0	869	23					pg_stat_get_backend_client_addr			
pg_stat_get_backend_client_port	11	10	12	1	0	0	false	false	false	true	false	s	1	0	23	23					pg_stat_get_backend_client_port			
pg_stat_get_db_numbackends	11	10	12	1	0	0	false	false	false	true	false	s	1	0	23	26					pg_stat_get_db_numbackends			
pg_stat_get_db_xact_commit	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_xact_commit			
pg_stat_get_db_xact_rollback	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_xact_rollback			
pg_stat_get_db_blocks_fetched	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_blocks_fetched			
pg_stat_get_db_blocks_hit	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_blocks_hit			
pg_stat_get_db_tuples_returned	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_tuples_returned			
pg_stat_get_db_tuples_fetched	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_tuples_fetched			
pg_stat_get_db_tuples_inserted	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_tuples_inserted			
pg_stat_get_db_tuples_updated	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_tuples_updated			
pg_stat_get_db_tuples_deleted	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_db_tuples_deleted			
pg_stat_get_bgwriter_timed_checkpoints	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_bgwriter_timed_checkpoints			
pg_stat_get_bgwriter_requested_checkpoints	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_bgwriter_requested_checkpoints			
pg_stat_get_bgwriter_buf_written_checkpoints	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_bgwriter_buf_written_checkpoints			
pg_stat_get_bgwriter_buf_written_clean	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_bgwriter_buf_written_clean			
pg_stat_get_bgwriter_maxwritten_clean	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_bgwriter_maxwritten_clean			
pg_stat_get_buf_written_backend	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_buf_written_backend			
pg_stat_get_buf_alloc	11	10	12	1	0	0	false	false	false	true	false	s	0	0	20						pg_stat_get_buf_alloc			
pg_stat_get_function_calls	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_function_calls			
pg_stat_get_function_time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_function_time			
pg_stat_get_function_self_time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	20	26					pg_stat_get_function_self_time			
pg_stat_clear_snapshot	11	10	12	1	0	0	false	false	false	false	false	v	0	0	2278						pg_stat_clear_snapshot			
pg_stat_reset	11	10	12	1	0	0	false	false	false	false	false	v	0	0	2278						pg_stat_reset			
encode	11	10	12	1	0	0	false	false	false	true	false	i	2	0	25	17 25					binary_encode			
decode	11	10	12	1	0	0	false	false	false	true	false	i	2	0	17	25 25					binary_decode			
byteaeq	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteaeq			
bytealt	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					bytealt			
byteale	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteale			
byteagt	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteagt			
byteage	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteage			
byteane	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteane			
byteacmp	11	10	12	1	0	0	false	false	false	true	false	i	2	0	23	17 17					byteacmp			
timestamp	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1114 23					timestamp_scale			
oidlarger	11	10	12	1	0	0	false	false	false	true	false	i	2	0	26	26 26					oidlarger			
oidsmaller	11	10	12	1	0	0	false	false	false	true	false	i	2	0	26	26 26					oidsmaller			
timestamptz	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1184	1184 23					timestamptz_scale			
time	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1083	1083 23					time_scale			
timetz	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1266	1266 23					timetz_scale			
textanycat	11	10	14	1	0	0	false	false	false	true	false	i	2	0	25	25 2776					select $1 || $2::pg_catalog.text			
anytextcat	11	10	14	1	0	0	false	false	false	true	false	i	2	0	25	2776 25					select $1::pg_catalog.text || $2			
bytealike	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					bytealike			
byteanlike	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteanlike			
like	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					bytealike			
notlike	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	17 17					byteanlike			
like_escape	11	10	12	1	0	0	false	false	false	true	false	i	2	0	17	17 17					like_escape_bytea			
length	11	10	12	1	0	0	false	false	false	true	false	i	1	0	23	17					byteaoctetlen			
byteacat	11	10	12	1	0	0	false	false	false	true	false	i	2	0	17	17 17					byteacat			
substring	11	10	12	1	0	0	false	false	false	true	false	i	3	0	17	17 23 23					bytea_substr			
substring	11	10	12	1	0	0	false	false	false	true	false	i	2	0	17	17 23					bytea_substr_no_len			
substr	11	10	12	1	0	0	false	false	false	true	false	i	3	0	17	17 23 23					bytea_substr			
substr	11	10	12	1	0	0	false	false	false	true	false	i	2	0	17	17 23					bytea_substr_no_len			
position	11	10	12	1	0	0	false	false	false	true	false	i	2	0	23	17 17					byteapos			
btrim	11	10	12	1	0	0	false	false	false	true	false	i	2	0	17	17 17					byteatrim			
time	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1083	1184					timestamptz_time			
date_trunc	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	25 1114					timestamp_trunc			
date_part	11	10	12	1	0	0	false	false	false	true	false	i	2	0	701	25 1114					timestamp_part			
timestamp	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1114	702					abstime_timestamp			
timestamp	11	10	12	1	0	0	false	false	false	true	false	i	1	0	1114	1082					date_timestamp			
timestamp	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1082 1083					datetime_timestamp			
timestamp	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1114	1184					timestamptz_timestamp			
timestamptz	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1184	1114					timestamp_timestamptz			
date	11	10	12	1	0	0	false	false	false	true	false	i	1	0	1082	1114					timestamp_date			
abstime	11	10	12	1	0	0	false	false	false	true	false	s	1	0	702	1114					timestamp_abstime			
timestamp_mi	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1186	1114 1114					timestamp_mi			
timestamp_pl_interval	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1114 1186					timestamp_pl_interval			
timestamp_mi_interval	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1114 1186					timestamp_mi_interval			
timestamp_smaller	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1114 1114					timestamp_smaller			
timestamp_larger	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1114 1114					timestamp_larger			
timezone	11	10	12	1	0	0	false	false	false	true	false	v	2	0	1266	25 1266					timetz_zone			
timezone	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1266	1186 1266					timetz_izone			
timestamp_hash	11	10	12	1	0	0	false	false	false	true	false	i	1	0	23	1114					timestamp_hash			
overlaps	11	10	12	1	0	0	false	false	false	false	false	i	4	0	16	1114 1114 1114 1114					overlaps_timestamp			
overlaps	11	10	14	1	0	0	false	false	false	false	false	i	4	0	16	1114 1186 1114 1186					select ($1, ($1 + $2)) overlaps ($3, ($3 + $4))			
overlaps	11	10	14	1	0	0	false	false	false	false	false	i	4	0	16	1114 1114 1114 1186					select ($1, $2) overlaps ($3, ($3 + $4))			
overlaps	11	10	14	1	0	0	false	false	false	false	false	i	4	0	16	1114 1186 1114 1114					select ($1, ($1 + $2)) overlaps ($3, $4)			
timestamp_cmp	11	10	12	1	0	0	false	false	false	true	false	i	2	0	23	1114 1114					timestamp_cmp			
time	11	10	12	1	0	0	false	false	false	true	false	i	1	0	1083	1266					timetz_time			
timetz	11	10	12	1	0	0	false	false	false	true	false	s	1	0	1266	1083					time_timetz			
isfinite	11	10	12	1	0	0	false	false	false	true	false	i	1	0	16	1114					timestamp_finite			
to_char	11	10	12	1	0	0	false	false	false	true	false	s	2	0	25	1114 25					timestamp_to_char			
timestamp_eq	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	1114 1114					timestamp_eq			
timestamp_ne	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	1114 1114					timestamp_ne			
timestamp_lt	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	1114 1114					timestamp_lt			
timestamp_le	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	1114 1114					timestamp_le			
timestamp_ge	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	1114 1114					timestamp_ge			
timestamp_gt	11	10	12	1	0	0	false	false	false	true	false	i	2	0	16	1114 1114					timestamp_gt			
age	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1186	1114 1114					timestamp_age			
age	11	10	14	1	0	0	false	false	false	true	false	s	1	0	1186	1114					select pg_catalog.age(cast(current_date as timestamp without time zone), $1)			
timezone	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1184	25 1114					timestamp_zone			
timezone	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1184	1186 1114					timestamp_izone			
date_pl_interval	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1082 1186					date_pl_interval			
date_mi_interval	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1114	1082 1186					date_mi_interval			
substring	11	10	12	1	0	0	false	false	false	true	false	i	2	0	25	25 25					textregexsubstr			
substring	11	10	14	1	0	0	false	false	false	true	false	i	3	0	25	25 25 25					select pg_catalog.substring($1, pg_catalog.similar_escape($2, $3))			
bit	11	10	12	1	0	0	false	false	false	true	false	i	2	0	1560	20 23					bitfromint8			
int8	11	10	12	1	0	0	false	false	false	true	false	i	1	0	20	1560					bittoint8			
current_setting	11	10	12	1	0	0	false	false	false	true	false	s	1	0	25	25					show_config_by_name			
set_config	11	10	12	1	0	0	false	false	false	false	false	v	3	0	25	25 25 16					set_config_by_name			
pg_show_all_settings	11	10	12	1	1000	0	false	false	false	true	true	s	0	0	2249		{25,25,25,25,25,25,25,25,25,25,25,1009,25,25,25,23}	{o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o}	{name,setting,unit,category,short_desc,extra_desc,context,vartype,source,min_val,max_val,enumvals,boot_val,reset_val,sourcefile,sourceline}		show_all_settings			
pg_lock_status	11	10	12	1	1000	0	false	false	false	true	true	v	0	0	2249		{25,26,26,23,21,25,28,26,26,21,25,23,25,16}	{o,o,o,o,o,o,o,o,o,o,o,o,o,o}	{locktype,database,relation,page,tuple,virtualxid,transactionid,classid,objid,objsubid,virtualtransaction,pid,mode,granted}		pg_lock_status			
pg_prepared_xact	11	10	12	1	1000	0	false	false	false	true	true	v	0	0	2249		{28,25,1184,26,26}	{o,o,o,o,o}	{transaction,gid,prepared,ownerid,dbid}		pg_prepared_xact			
pg_table_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_table_is_visible			
pg_type_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_type_is_visible			
pg_function_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_function_is_visible			
pg_operator_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_operator_is_visible			
pg_opclass_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_opclass_is_visible			
pg_conversion_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_conversion_is_visible			
pg_ts_parser_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_ts_parser_is_visible			
pg_ts_dict_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_ts_dict_is_visible			
pg_ts_template_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_ts_template_is_visible			
pg_ts_config_is_visible	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_ts_config_is_visible			
pg_my_temp_schema	11	10	12	1	0	0	false	false	false	true	false	s	0	0	26						pg_my_temp_schema			
pg_is_other_temp_schema	11	10	12	1	0	0	false	false	false	true	false	s	1	0	16	26					pg_is_other_temp_schema			
pg_cancel_backend	11	10	12	1	0	0	false	false	false	true	false	v	1	0	16	23					pg_cancel_backend			
pg_terminate_backend	11	10	12	1	0	0	false	false	false	true	false	v	1	0	16	23					pg_terminate_backend			
_pg_truetypid	11326	10	14	100	0	0	false	false	false	true	false	i	2	0	26	75 71					SELECT CASE WHEN $2.typtype = 'd' THEN $2.typbasetype ELSE $1.atttypid END			
pg_stop_backup	11	10	12	1	0	0	false	false	false	true	false	v	0	0	25						pg_stop_backup			
pg_switch_xlog	11	10	12	1	0	0	false	false	false	true	false	v	0	0	25						pg_switch_xlog			
pg_current_xlog_location	11	10	12	1	0	0	false	false	false	true	false	v	0	0	25						pg_current_xlog_location			
pg_current_xlog_insert_location	11	10	12	1	0	0	false	false	false	true	false	v	0	0	25						pg_current_xlog_insert_location			
pg_xlogfile_name_offset	11	10	12	1	0	0	false	false	false	true	false	i	1	0	2249	25	{25,25,23}	{i,o,o}	{wal_location,file_name,file_offset}		pg_xlogfile_name_offset			
pg_xlogfile_name	11	10	12	1	0	0	false	false	false	true	false	i	1	0	25	25					pg_xlogfile_name			
pg_reload_conf	11	10	12	1	0	0	false	false	false	true	false	v	0	0	16						pg_reload_conf			
pg_rotate_logfile	11	10	12	1	0	0	false	false	false	true	false	v	0	0	16						pg_rotate_logfile			
pg_stat_file	11	10	12	1	0	0	false	false	false	true	false	v	1	0	2249	25	{25,20,1184,1184,1184,1184,16}	{i,o,o,o,o,o,o}	{filename,size,access,modification,change,creation,isdir}		pg_stat_file			
pg_read_file	11	10	12	1	0	0	false	false	false	true	false	v	3	0	25	25 20 20					pg_read_file			
pg_ls_dir	11	10	12	1	1000	0	false	false	false	true	true	v	1	0	25	25					pg_ls_dir			
pg_sleep	11	10	12	1	0	0	false	false	false	true	false	v	1	0	2278	701					pg_sleep			
text	11	10	12	1	0	0	false	false	false	true	false	i	1	0	25	16					booltext			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	20					aggregate_dummy			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	23					aggregate_dummy			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	21					aggregate_dummy			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	1700					aggregate_dummy			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	700					aggregate_dummy			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	701					aggregate_dummy			
avg	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1186	1186					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	20					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	20	23					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	20	21					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	700	700					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	701					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	790	790					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1186	1186					aggregate_dummy			
sum	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	1700					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	20	20					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	23	23					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	21	21					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	26	26					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	700	700					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	701					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	702	702					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1082	1082					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1083	1083					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1266	1266					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	790	790					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1114	1114					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1184	1184					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1186	1186					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	25	25					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	1700					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	2277	2277					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1042	1042					aggregate_dummy			
max	11	10	12	1	0	0	true	false	false	false	false	i	1	0	27	27					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	20	20					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	23	23					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	21	21					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	26	26					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	700	700					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	701					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	702	702					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1082	1082					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1083	1083					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1266	1266					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	790	790					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1114	1114					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1184	1184					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1186	1186					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	25	25					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	1700					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	2277	2277					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1042	1042					aggregate_dummy			
min	11	10	12	1	0	0	true	false	false	false	false	i	1	0	27	27					aggregate_dummy			
count	11	10	12	1	0	0	true	false	false	false	false	i	1	0	20	2276					aggregate_dummy			
count	11	10	12	1	0	0	true	false	false	false	false	i	0	0	20						aggregate_dummy			
var_pop	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	20					aggregate_dummy			
var_pop	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	23					aggregate_dummy			
var_pop	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	21					aggregate_dummy			
var_pop	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	700					aggregate_dummy			
var_pop	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	701					aggregate_dummy			
var_pop	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	1700					aggregate_dummy			
var_samp	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	20					aggregate_dummy			
var_samp	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	23					aggregate_dummy			
var_samp	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	21					aggregate_dummy			
var_samp	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	700					aggregate_dummy			
var_samp	11	10	12	1	0	0	true	false	false	false	false	i	1	0	701	701					aggregate_dummy			
var_samp	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	1700					aggregate_dummy			
variance	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	20					aggregate_dummy			
variance	11	10	12	1	0	0	true	false	false	false	false	i	1	0	1700	23					aggregate_dummy			
